,user,date,text,favorite_count,polarity,subjectivity
19,CollinsJava,Wed Sep 19 08:03:35 +0000 2018,"Ouko na hao. Matiangi must come clean on this,  we raising VAT tax while some are being stolen. https://t.co/emGkROzaeU",0,0.3666666666666667,0.7000000000000001
18,paulson19801,Wed Sep 19 08:19:05 +0000 2018,"@dailynation Matiangi seem to have a problem with colour. He changed school bus colour, now he is changing police u… https://t.co/XYlIfHrtW5",0,0.0,0.0
17,vajo41,Wed Sep 19 08:44:12 +0000 2018,@dailynation The media should tell us who is the manufacturer of the uniform  so that we are able to tolerate the j… https://t.co/3Fd6JYQwKi,0,0.5,0.625
16,MartoNjau,Wed Sep 19 09:11:01 +0000 2018,@ntvkenya @murithi_kenn @HKRotich should resign. We cannot afford his dreams while he allowing looting thro' IFMIS.… https://t.co/uoXwBRXoh8,0,0.0,0.0
15,carlpeters45,Wed Sep 19 09:19:45 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
14,Atticusnow,Wed Sep 19 09:38:36 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
12,siuye_,Wed Sep 19 10:12:18 +0000 2018,"just as they did migunax2 , somebody tell matiangi to deport Redsan to his native home jamaica . he is busy harrasing kenyan nationals",0,0.1,0.3
27,Monajamonj,Tue Sep 18 16:14:56 +0000 2018,@_MissSweetTooth Basically because he was a threat to power. The Kenyan State was made to work for those in power n… https://t.co/uhkem8Hw0j,0,0.0,0.0
10,AdmralOnyxMoses,Wed Sep 19 10:21:13 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
9,MwangP01,Wed Sep 19 10:23:25 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
8,Mzalendogirl,Wed Sep 19 10:27:03 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
7,PatrickOtok,Wed Sep 19 10:40:41 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
6,TrottoirRadio,Wed Sep 19 11:00:44 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
5,knight_dlx,Wed Sep 19 11:07:35 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
4,faosiemo,Wed Sep 19 11:15:45 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
3,MKJohn254,Wed Sep 19 12:13:40 +0000 2018,Nobody can stop reggae indeed. CS Matiangi is draining the swamp in the ministry of interior. Kazi iendelee bwana C… https://t.co/xlpd4Wx4Id,0,0.0,0.0
2,1denmadrid,Wed Sep 19 12:19:50 +0000 2018,RT @Citizen_Alert1: The Matiangi led xenophobic crusade against foreigners in #Kenya has entered the second phase: Police shaking down lega…,0,-0.07777777777777779,0.14444444444444446
24,OukoSteve,Wed Sep 19 05:35:45 +0000 2018,@ImmigrationDept Can you stop joking and tell your staff to issue passports instead of delaying their issuance .thi… https://t.co/oNDan7iA6n,0,0.0,0.0
28,Itscollins_ke,Tue Sep 18 13:57:27 +0000 2018,"RT @Kenyans: Matiang'i teams up with CJ Maraga in new project
https://t.co/DXb7LYEO8q",0,0.13636363636363635,0.45454545454545453
51,kippjohn,Tue Sep 18 04:07:46 +0000 2018,"RT @dkmaraga: Today, I joined Interior CS Dr. Fred Matiangi and other Senior Government leaders during the Ground Breaking Ceremony for the…",0,-0.125,0.375
41,joram_musyoka,Tue Sep 18 05:54:53 +0000 2018,"RT @BreakingNewsKE: CONSTRUCTION of Kahawa Law Courts near Kamiti Prison kicks off in ground breaking witnessed by CJ Maraga, CS Matiangi.…",0,0.1,0.4
1,criticalminds4u,Wed Sep 19 12:46:27 +0000 2018,15 Chinese nationals arrested. So this leads to some logical question.........#Matiangi #Kenya #15_chinese… https://t.co/P31LjGSw47,0,0.125,0.125
49,NjeruSamuel,Tue Sep 18 04:42:46 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
48,kimanjadavid,Tue Sep 18 04:54:23 +0000 2018,"RT @dkmaraga: Today, I joined Interior CS Dr. Fred Matiangi and other Senior Government leaders during the Ground Breaking Ceremony for the…",0,-0.125,0.375
47,salim_said_,Tue Sep 18 04:58:09 +0000 2018,"RT @MigunaMiguna: Mr. @FredMatiangi is an unrepentant and iredeemable convict who cannot ""assist"" the @JUDICIARYKENYA until he obeys the 13…",0,0.0,0.0
46,HiviSasa,Tue Sep 18 05:04:35 +0000 2018,MATIANG'I Vs MIGUNA: Unending bitterness as Miguna now calls Matiang’i an “irredeemable convict”… https://t.co/sJ73Lve3UT,0,0.0,0.0
